4307,"QoS has become an important measure for web service selection. In this paper, we present an approach which can provide the approximate QoS value for users, and support finding the optimal web service. Firstly, it clusters the users based on location and network condition, then according to the QoS historical statistics of users in the same cluster, uses the linear regression algorithm to predict the QoS value based on invocation time and workload."
4308,"Web service directories are shared resources that have to accommodate a high number of concurrent read requests, whereas updates are relatively infrequent. To allow for the automatic composition of complex web services based on those contained in a directory, read requests may involve a series of queries which require a consistent view of the data. We have developed an efficient web service directory that is based on the Multiversion Generalised Search Tree (MVGiST), an integration of a multidimensional index structure with multiversion concurrency control. The MVGiST is able to index web services according to their input and output parameters, supports a high level of concurrent read requests, and guarantees consistency across multiple subsequent read queries. In this paper we evaluate the performance and scalability of the MVGiST and compare it with a traditional, locking-based concurrency control mechanism."
4309,"Regression testing (RT), testing software with previously used test cases, is a mainstream practice in software maintenance. Regression test selection (RTS) is to reduce the number of tests which need to be retested. Safe RTS techniques add the assurance that no modification-revealing test case will be left unselected. Several effective safe RTS techniques were developed for traditional applications, but none of them can be directly applied to Web services, even though there have been RT tools and techniques for Web services test-case generation, and ranking competing services. We have developed an approach to adapt Rothermel and Harrold's safe RTS technique to Web services. This approach was designed to be automated. In doing so, we have recognized a set of challenging issues that arise as a result of multiple concurrent modifications in distributed, autonomous, but still interconnected services. We believe not only these issues are common to any automated RTS approach, the needs for the solutions to these issues will also become more and more keen as composite Web services are getting more and more ubiquitous."
4310,Recent advances in Web services have made it practical to provide communication Web services to enable communication through SOA and package communication capability as services. This paper provides an appropriate implementation to deliver the multimedia conferencing communication components as Web services in order to be used simply by Web service clients in converged applications.
4311,"During the design procedure of BPEL (Business Process Execution Language) processes, there may be control dependency deadlocks among the activities in BPEL. We design a novel Agree/Refuse Matrix (ARM) to real-timely detect control dependency deadlocks. Online detection approach can be integrated into Active BPEL Designer to extend their functions and improve the accuracy of BPEL processes. Most importantly, this method's real-time property can help avoiding detecting the whole process from scratch caused by process's partial modifications."
4312,Today's mobile users have access to a wide range of Web-based services. This paper presents our m-Tableaux algorithm for enabling cost-efficient and optimised semantic reasoning to support pervasive service discovery. We present performance evaluation of the m-Tableaux optimisation strategies which clearly demonstrate its operational feasibility on a mobile device.
4313,"Web services provide a standard means of interoperating between different software applications, running on a variety of platforms and/or frameworks. While the concepts of Web services are aimed at providing a standard means to support interoperable machine-to-machine interaction over a network, they do not solve the problem of trust between service requesters and providers. A trusted component is defined as a reusable software element possessing specified and guaranteed property qualities. The highly reusable nature of a Web service emphasizes the need for a ""trust ensuring"" mechanism between the requester and the provider of the service. The focus of this paper is to suggest a fortified Web services architecture introducing the concept of contracts to increase the level of trust between the requester and the provider of the requested service. In order to achieve this goal a new language is introduced into the fortified Web services architecture: WS-Contract. WS-Contract is a machine-processable specification of the Web service semantics, formally supporting the different levels of contract information. It defines the pre-and post conditions of the Web services interface, the synchronization policy of the service and the QoS parameters that should be maintained between the requester agent and the provider agent. WS-Contract relies, wherever possible, on existing Web services standards to build the necessary ""trust ensuring"" mechanism for Web services"
4314,"With the number of smartphone applications (apps) growing explosively, it has a practical significance to provide personalized app recommendations. In this paper, we propose the GTRM, a new recommendation model which builds the top-N app list by optimizing the metric Group-oriented Mean Average Precision (GMAP). GMAP is an extension of the traditional metric Mean Average Precision (MAP) and it measures the precisions of top-N list in terms of the collective positions of related items rather than the position of individual item. Therefore, GTRM can recommend a more reasonable top-N app list by avoiding overfitting problem. The details of GMAP and GTRM are described. Extensive experiments on a real-world app dataset demonstrate the effectiveness of GTRM, and show that GTRM significantly outperforms the compared methods."
4315,"In this paper we propose a meta-model for nonfunctional property descriptions targeted to support the selection of Web Services. The approach is based on the explicit distinction between NFP offered by providers and requested by users, on the concept of policy that aggregates NFP descriptions into single entities with an applicability condition, and finally on a set of constraint operators, which is particularly relevant for NFP requests. The semantic meta-model embracing the above perspective is defined by a BNF syntax whose semantics is formalized by an ontology. The ontology has been formalized in OWL-DL and WSML to provide for logical syntax. The logic upon which the meta-model supports NFP-based selection is discussed in the paper."
4317,"In recent years, the issues in web service security have been widely investigated and various security standards have been proposed. But most of these studies and standards focus on the access control policies for individual web services and do not consider the access issues in composed services. Consider a simple service chain where service s
<sub>1</sub>
 accesses s
<sub>2</sub>
, and s
<sub>2</sub>
, in turn, accesses service s
<sub>3</sub>
. The information returned from s
<sub>3</sub>
 to s
<sub>2</sub>
 may be used to compute some results that are further returned to s
<sub>1</sub>
. The current web service security framework does not provide any mechanisms to control such an information flow, and hence, sensitive information may be leaked to s
<sub>1</sub>
 without the consensus of s
<sub>3</sub>
. In this paper, we propose an enhanced security model to facilitate the control of information flow through service chains. It extends the basic security models by introducing the concepts of delegation and pass-on. Based on these concepts, new certificates, certificate chain, delegation and pass-on policies, and how they are used to control the information flow are discussed."
4318,"With the increasing demand for express delivery, a courier needs to deliver many tasks in one day and it's necessary to deliver punctually as the customers expect. At the same time, they want to schedule the delivery tasks to minimize the total time of a courier's one-day delivery, considering the total travel time. However, most of scheduling researches on express delivery focus on inter-city transportation, and they are not suitable for the express delivery to customers in the “last mile”. To solve the issue above, this paper proposes a personalized service for scheduling express delivery, which not only satisfies all the customers' appointment time but also makes the total time minimized. In this service, personalized and accurate travel time estimation is important to guarantee delivery punctuality when delivering shipments. Therefore, the personalized scheduling service is designed to consist of two basic services: (1) personalized travel time estimation service for any path in express delivery using courier trajectories, (2) an express delivery scheduling service considering multiple factors, including customers' appointments, one-day delivery costs, etc., which is based on the accurate travel time estimation provided by the first service. We evaluate our proposed service based on extensive experiments, using GPS trajectories generated by more than 1000 couriers over a period of two months in Beijing. The results demonstrate the effectiveness and efficiency of our method."
4319,"Emerging grid applications desire not only high bandwidth but also the ability to control the topology and traffic engineering of the underlying networks, through Web service interfaces. To achieve that goal, we present an advanced user controlled lightpath provisioning (UCLP) system, where network resources and grid resources are both modeled as Web services and are seamlessly integrated into workflows."
4320,"In this paper we present a SOAP extension for protecting the privacy of users of a Web service. This extension allows a user to prove to a remote SOAP server to be member of a trusted group without revealing his/her identity. Our extension has been designed as to ensure interoperability among SOAP applications written in different programming languages. We developed also some implementations of our extension using different programming languages. Moreover, we conducted an extensive experimentation of our implementation to prove its feasibility in a real-world context. In sums, our work suggests that privacy can be added to Web services with very little impact on the application developer and without compromising the performance of Web services."
4321,"User interface (UI) design is an integral part of the software design process. The UI design not only outlines the look and feel of the system, but also helps in flushing out the requirements - by identifying what data is visible to and processed by different users. However, in any SOA methodology, UI design is typically considered out of scope. In this paper, we highlight the importance of UI design specification in the SOA landscape, from a service- identification perspective. Service identification, which is a key activity in any SOA-based development, involves specification of business requirements as a set of granular service definitions. We propose an approach for harvesting the UI design specification to define service requirements for the intended system; more specifically in terms of information and business service requirements. Our approach consists of the following steps: (1) capture user interface design in a format amenable to automated analysis, with appropriate references to data and process models, (2) identify requirements for information services from data that is displayed in the user interface, and (3) identify business service requirements from the UI navigation flow and the links between the UI and the business process model. To illustrate our approach, we present a case study using the Amazon associate Web services. The study demonstrates how the use of UI designs can lead to better service identification. The proposed approach can complement any existing SOA methodology that follows a top-down approach to identify services."
4322,"Many web service providers use commercial cloud computing infrastructures like Amazon for flexible and reliable service deployment. For these web service providers, the cost of cloud computing usage becomes a big part of their IT department cost. Facing the diverse pricing models including on-demand, reserved, and spot instance, it is difficult for web service providers to optimize their cost. This paper introduces a new cloud brokerage service to help web service providers to minimize their cloud computing cost for deadline-constrained batch jobs, which have been a significant workload in web services. Our cloud brokerage service associates each batch job with deadline, and always tries to use cheaper reserved instances for computation to maintain a minimum cost. We achieve this with the following two steps: (1) given a set of jobs' specifications, determine the scheduling of jobs, (2) given the scheduling and pricing options, find an optimal instance renting strategy. We prove that both problems in two steps are computation intractable, and propose approximation algorithms for them. Trace-based evaluation shows that our cloud brokerage service can reduce up to 57% of the cloud computing cost."
4323,"Web service provides a means to integrate functional components and for business IT solutions in an enterprise or cross-enterprise environment. Enterprise resources are consumed by Web services to provide desired capabilities expected by the users. However, beyond service provisioning, an enterprise needs to manage their Web services and related resources in an optimal manner in order to maximize the resource usage. This paper presents a framework of Web service management aimed for solving the resource allocation issues based on system dynamics models. Our approach combines the business operational consideration and IT infrastructure configuration. Dependency that is derived from impact analysis of different perspectives is an essential part of the model and can be built into control system. The resultant system embodies the capability of autonomic Web service management to certain degree if not fully. The reference architecture of this framework is accounted in this paper. We also demonstrate dynamical behavior of the system through simulation."
4324,"Interoperability promised by Web service makes it a most promising technology for the development of next generation distributed heterogeneous software systems. Services should be compliant at signature, behavioral and semantic level to make the interoperation successful and correct. Service adaptation provides an effective approach to bridge the incompatibility of services to make them interoperate as well as possible. In this paper, we aim to contribute to the definition of a methodology to develop adaptors that are capable of making two incompatible services interoperate not only successfully but also correctly at semantic level. To achieve this goal, we proposed service specifications for both atomic and composite services with semantic dependency between outputs and inputs specified; then we proposed adaptor specification consisting of three parts, which are message mapping, action mapping and treatment for non-mapping messages. Based on service and adaptor specifications, an incremental derivation approach of a concrete adaptor is given."
4325,"Business Process driven Service Oriented Architecture (SOA) allows for designing services that execute (or realize) atomic tasks of business processes. When developing and designing SOA applications using Model Driven Development (MDD), business processes and services are represented using specifications such as Unified Modeling Language (UML). UML based models help in specifying structural properties of services and the behavioral properties of a service composition, executing a business process. In a typical design scenario, architects develop process models (comprising of tasks) and service design independently and establish associations between tasks and the designed services. Service compositions representing business processes are verified with the designed services. Verification at design time is a manual activity and relies on the static information captured in these UML models. In this paper we describe a model-based approach that enables executing service compositions at design time. The process model and service model is transformed to an executable UML model and UML Action language (UAL) code fragments are automatically generated. UAL enables unambiguous specification of the behavior of service operations and their compositions. The generated executable model enables a precise behavior analysis of the process realization. We demonstrate the use of this approach by reporting on a reference model with 17 business processes and 127 business tasks realized using 13 Service interfaces."
4326,"Service composition based on state dependent services is a challenge if it is done in a decentralized way that is without a centralized coordinating partner knowing all involved parties. In particular, the challenge is the combination of services to a composite service, such that every party involved considers its view of the composite service to be acceptable. In the paper a protocol is proposed which incrementally derives proposals for composite services. These proposals are then evaluated by the involved parties locally and a consensus on the local decisions on accepting or rejecting the proposed composite service is derived."
4327,"Complex services are composed of simple services which typically need to be processed in a particular order. Two complex services only match if they agree on both, their simple services and their processing order. This matching semantics can be formalized by means of modelling complex services as finite state automata (FSAs), and analysing the intersection of the FSAs. However, computing the intersection of FSAs is computationally expensive, and thus, does not scale for large service repositories. This paper presents an approach for indexing and matching complex services using an abstraction that transforms the underlying FSA via its grammar into a form that can be indexed using available index mechanisms. Evaluation of this approach shows a performance gain of several orders of magnitude as compared to sequential matching."
4328,"Web service filtering is an efficient approach to address some big challenges in service computing, such as discovery, clustering and recommendation. The key operation of the filtering process is measuring the similarity of services. Several methods are used in current similarity calculation approaches such as string-based, corpus-based, knowledge-based and hybrid methods. These approaches do not consider domain-specific contexts in measuring similarity because they have failed to capture the semantic similarity of Web services in a given domain and this has affected their filtering performance. In this paper, we propose a context-aware similarity method that uses a support vector machine and a domain dataset from a context-specific search engine query. Our filtering approach uses a spherical associated keyword space algorithm that projects filtering results from a three-dimensional sphere to a two-dimensional (2D) spherical surface for 2D visualization. Experimental results show that our filtering approach works efficiently."
4329,"Service chaining, the act of stringing a sequence of services together to form a new service, is a key element of Web services. However, for Web services to reach its full potential the issue of testing service-chaining at the network level must be resolved. How can one map the microlevel service-service interactions to the macrolevel system performance? For instance, as service chains become longer and more complex, how do they affect end-user quality of service? Focusing on aggregate service chains $situations in which the user invokes a service that carries out the chain, without the user being aware of the individual services - we tackle these questions using a Java simulation tool to model service chaining, visualize network traffic and quantify service chain complexity. We demonstrate that one can orchestrate very complex service chains in a simple distributed manner and quantify how service chain complexity affects end-user quality of service and network loading."
4330,"This paper presents an event based functionality integration framework to approach the issue of service personalization and service mashups. In contrast to existing data integration approaches, the proposed framework addresses the mashup issue from a new perspective by extracting and reasoning the context through user generated event, while recommending and aggregating the contextual services dynamically in response to the user's functional requirements. An event hierarchy is proposed to retrieve contextual information and analyze underlying functionalities. The three layer system framework, service recommendation logic, and the functionality integration are also presented."
4331,"Sensors are pervasively deployed on mobile devices with the development of Internet of Things technology. Value-added services are innovated and developed by analyzing data streams from massive number of mobile sensors in online mode. Due to dynamic working condition of mobile sensors and the high data rate, back end analytic services confront incoming streams with large rate fluctuation and out-of-order time series. This puts forward special challenges in service implementation for commercial applications, where good reliability/scalability performance is a must. In this paper, a data ingestion and scheduling framework is proposed to enable large-scale tempo-spatial streams analysis in a reliable and cost-effective way. A case study on a real world application adopting this framework is introduced and its pilot result is presented."
4332,"Advances in server, network, and storage virtualization are enabling the creation of resource pools of servers that permit multiple application workloads to share each server in the pool. This paper proposes and evaluates aspects of a capacity management process for automating the efficient use of such pools when hosting large numbers of services. We use a trace based approach to capacity management that relies on i) a definition for required capacity, ii) the characterization of workload demand patterns, iii) the generation of synthetic workloads that predict future demands based on the patterns, and iv) a workload placement recommendation service. A case study with 6 months of data representing the resource usage of 139 workloads in an enterprise data center demonstrates the effectiveness of the proposed capacity management process. Our results show that when consolidating to 8 processor systems, we predicted future per-server required capacity to within one processor 95% of the time. The approach enabled a 35% reduction in processor usage as compared to today's current best practice for workload placement."
4333,"WS-Eventing is a W3C specification to enable publish-subscribe Web Services. This paper proposes a WS-Eventing extension for disseminating notifications by using a UDP multicast binding. To achieve this, some specification modifications will be done which do not affect legacy client implementations. We show that it is possible to extend WS-Eventing almost without losing backward compatibility. An exemplary proxy application illustrates that the extension can be embedded into open source and proprietary Web Service frameworks."
4334,"This article proposes a unified methodology for designing asynchronous SOA (Service-Oriented Architecture) based on the asynchronous messaging models and patterns. Conventional SOA focuses on synchronous messaging. Although asynchronous messaging provides much efficient and productive way to coordinate services, design of aSOA (asynchronous SOA) is far more complicated due to the variety of messaging and architecture while assuring behavioral consistency of architecture. This paper proposes a model-driven design methodology for aSOA. The methodology is based on aMEPs (Asynchronous Message Exchange Patterns) identified by classifying the messaging in terms of behavioral concerns. Based on the meta-model of aSOA, a set of aSOA patterns is generated by composing aMEPs. Then, an aSOA pattern is selected and transformed to a platform specific aSOA on top of Web services standards. We successfully implemented an aSOA on Apache Axis, which enables to asynchronous messaging of SOAP over SMTP. We demonstrated that conventional methods are subsets of the proposed methodology, which is the major contribution of this work."
4335,"In this paper, we propose a novel way of modeling Web services using semantic graph transformations. Each operation supported by a Web service is associated with a semantic annotation that describes the input and output messages using RDF graph patterns. The terms used in these patterns are defined in OWL ontologies that describe the application domain. A key difference between our model and existing semantic Web service models like OWLS is that it describes the inputs and outputs in terms of instance-based graph patterns, rather than in terms of concepts. This allows associating a rich set of constraints on the input and output data in terms of relations between instances. We also propose a composition model for Web service operations, that describes the conditions for composing services into workflows. The composition model includes the notion of semantic propagation, i.e. the semantic description of the output message of an operation depends on the semantics of the input message. We have developed a planner that uses this model to compose services, automatically. The planner uses DLP reasoning to aid plan search. We present performance results for the planner."
4336,"The growing synergy between Web services and grid-based technologies is enabling profound, dynamic interactions between applications dispersed in geographic, institutional, and conceptual space. Such deep interoperability requires the simplicity, robustness, and extensibility for which XML has been conceived, making it a natural lingua franca for the network. Along with these advantages, there is a degree of inefficiency that may limit the applicability of XML. Firstly, we investigate the limitations of XML for high-performance and high-interactive distributed computing. Our experimental results clearly show that focusing on parsers, that are routinely used to desterilize XML messages exchanged in these system, we can improve the performance of a generic end to end Web services based solution. Secondly we present a new parser, the cache parser, which uses a cache to reduce the parsing time sender and receiver side, by reusing information related to previously parsed documents/messages similar to the one under examination. Finally, we show how our fast parser can improve the global throughput of any application based on Web or grid services, or also JAXP-RPC. Experimental results demonstrate that our algorithm is 25 times faster than the fastest algorithm in the market and, if used in a WS scenario, can dramatically increase the number of requests per second handled by a server (up to 150% of improvement) bringing it close to a system that does not use XML at all"
4337,"Making your enterprise data and traditional Web services consumable through the World Wide Web is becoming increasingly important for a organization. REST (Representational State Transfer), a collection architecture principle, plays a key role in making your services easily integrated in both your enterprise applications and others via Web. This tutorial will teach you the basic of REST and the related application architecture, the Atom Publishing Protocol (APP) and how it stitches each resource in the service architecture, the best practices in constructing the REST services, and how to utilize and integrate other REST services with your existing Web service and application. Furthermore, it will also show you how to effectively use and consume the REST services from the IBM social software (Lotus Connections) in order to build your own social Web applications. You will not only learn the industrial products and trends in utilizing and making the consumable services using REST and APP, but also learn the details on how to make the most out of your own consumable services."
4338,"With a growing number of web services, discovering services that can match with a user's query becomes a challenging task. It's very tedious for a service consumer to select the appropriate one according to her/his needs. In this paper, we propose a non-logic-based matchmaking approach that uses the Correlated Topic Model (CTM) to extract topic from semantic service descriptions and model the correlation between the extracted topics. Based on the topic correlation, service descriptions can be grouped into hierarchical clusters. In our approach, we use the Formal Concept Analysis (FCA) formalism to organize the constructed hierarchical clusters into concept lattices according to their topics. Thus, service discovery may be achieved more easily using the concept lattice. In our approach, topic models are used as efficient dimension reduction techniques, which are able to capture semantic relationships between word-topic and topic-service interpreted in terms of probability distributions. In our experiment, we compared the accuracy of the our hierarchical clustering algorithm with that of a classical hierarchical agglomerative clustering. The comparisons of Precision@n and Normalised Discounted Cumulative Gain (NDCGn) values for our approach, Apache lucene and SAWSDL-MX2 Matchmaker indicate that the method based on CTM presented in this paper outperform all the others matchmakers in terms of ranking of the most relevant services."
4339,"Improving service quality has long been recognized as a key business strategy in consumer market. However, little is written in the literature about service among business organizations. The shortage of knowledge on business service (BS) poses a significant challenge in tracking and improving BS quality in today's e-commerce environment. To address this, this paper takes a first step to identify main BS dimensions in an e-commerce environment. It first provides a review on BS. Then the BS gap model and main BS dimension are identified. The paper concludes with a summary and future research suggestions."
4340,"Advances in mobile Internet technology have enabled the clients of Web services to be able to adjust to context changes, which need to rely on monitoring to QoS of Web services. Most contemporary QoS prediction methods exploit the QoS characteristics for one specific dimension, e.g., time or location, and do not exploit the complicated relations among multi-dimension of context. This paper proposes a learning approach to quality-of-service (QoS) prediction of web services via multi-dimensional context derived from the past invocation history. To validate our approach, large-scale experiments are conducted based on a real-world Web service dataset, WSDream. The results show that our proposed approach achieves higher prediction accuracy than other approaches."
4341,"Soft resources, which are system software components that use hardware or synchronize the use of hardware, are playing a critical role in the performance of multi-tier web systems, and thus it is quite important to tune the soft resource allocation for using the limited hardware resources to obtain maximum effectiveness. In this paper, we integrate both theoretical and experimental studies to the soft resource allocation problem. Specifically, we apply the queueing network model for formulating multi-tier web systems, and conduct experimental measurements based on the RUBiS benchmark system to obtain precise model parameters. Quantitative analysis is carried out, based on which an optimization model as well as an algorithm are put forward for soft resource allocation. The efficacy of our approach is validated by both theoretical analyses and experimental results."
4342,"This paper presents our design and development of a context-driven content adaptation planner, which dynamically transforms requested Web content into a proper format conforming to receiving contexts (e.g., access condition, network connection, and receiving device). Aiming to establish a semantic foundation for content adaptation, we apply description logics (DLs) to formally define context profiles and requirements and automate content adaptation decision. In addition, the computational overhead caused by content adaptation can be moderately decreased through the reduction of the size of adapted content."
4343,Service optimization and energy conservation requires a thorough understanding of the performance impact of different hardware configurations. In this paper we focus on the configuration of memory and investigate the impact of memory dynamic voltage and frequency scaling (DVFS) on the performance of services/applications. We propose a quantitative metric called frequency sensitivity (FS) and study memory FS of various benchmarks. Our experiments yield several insights for memory DVFS based performance tuning.
4344,"Data-flow requirements is an important aspect of service composition. Although several approaches have been proposed to specify data-flow requirements, they cannot be efficiently exploited in dynamic setting, for example, where the composition participants (i.e., component services) need to be dynamically replaced. In this paper, we propose a new modeling methodology for data-flow requirements, in which we explicitly distinguish a data model of a composite service from data models of component services. We show that following our methodology, a composition can be adjusted to various dynamic changes with significantly less effort. We implement our solution using planning techniques and make its basic evaluation on a scenario from the travel domain."
4345,"Ticketing system is an example of a Service System (SS) which is responsible for handling huge volumes of tickets generated by large enterprise IT (Information Technology) infrastructure components, and ensuring smooth operation. An issue is captured as summary on the ticket and once a ticket is resolved, the solution is also noted down on the ticket as resolution. Further the system maintains the provision of recording the time when a ticket is opened, acknowledged to user, resolved and/or closed, from which different QoS parameters could be obtained. For example, Resolution Time can be computed as the difference of resolution date and opening date of the ticket. QoS parameters are used to measure the performance of different aspects of a service. In case of impreciseness of observations of these parameters fuzzy sets seems to be an optimal tool to model them. To ensure better operation for services based on these QoS values we propose a two-stage analysis framework for QoS prediction of incoming tickets which includes fuzzy clustering of incident tickets based on QoS values and building a fuzzy regression model using this categorization and the textual contents of tickets. Further we carry out a fuzzy correlation analysis of different categories (clusters) of QoS parameters. Lastly we report on our experimental results."
4346,"In systems that require several services to collaborate, specifying coordination protocols is vital, but costly. Additionally, several properties, which are derived from laws, regulations, requirements, etc., must be satisfied. Coordination protocol composition approaches construct specific protocols in a cost effective manner in accordance with the composition intentions. However, existing composition approaches are insufficient in terms of satisfying properties. Existing approaches use concrete specifications to identify composition intentions and do not consider interference between compositions. Herein we propose a new composition approach in which a developer directly expresses his or her intentions as constraints via metadata, and then the system searches for optimal composition methods based on the constraints."
4347,"In this paper we address the problem of qualitative and quantitative analysis of timing aspects of Web service compositions defined as a set of BPEL4WS processes. We introduce a formalism, called Web service timed state transition systems (WSTTS), to capture the timed behavior of the composite Web services. We also exploit an interval temporal logic to express complex timed assumptions and requirements on the system's behavior. Building on top of this formalization, we provide techniques and tools for model-checking BPEL4WS compositions against time-related requirements. We also present a symbolic algorithm that can be used to compute duration bounds of behavioral intervals that satisfy such requirements. We perform a preliminary experimental evaluation of our approach and tools with the help of an e-Government case study"
4348,"In a recommender system, items can be rated across multiple fields by users with varying degrees of familiarity. Hence, the ratings in a recommender system should have different recommended weights. Ratings in fields where in the user has high or low familiarity should be given high or low recommended weights, respectively. However, current recommendation algorithms ignore this problem and use the ratings indiscriminately, thus affecting the accuracy of the recommendation system. In this paper, we provide a focused study of user-familiarity degree-aware recommendation and develop a user-familiarity degree-aware latent factor model for recommendations that considers both user familiarity and item features reflected by the tagging information. We also design a user-familiarity degree-aware probability matrix factorization model, which computes the degree of familiarity of a user with the items he/she has rated. By using the user-familiarity degree, different recommended weights are given to every rating to obtain precise recommendations. The experiment results on real-world datasets show that our algorithm significantly outperforms state-of-the-art latent factor models and effectively improves the accuracy of the recommendation results."
4349,"Data Mashup is a special class of mashup application that combines information on the fly from multiple data sources to respond to transient business needs. Data mashup is a difficult task that would require an important programming skill on the side of mashups' creators, and involves handling many challenging privacy and security concerns raised by data providers. This situation prevents non-expert users from mashing up data at large. In this paper, we present a declarative approach for mashing-up data. The approach allows data mashup creators to build data mashups without any programming involved. The approach builds the mashups automatically and takes into account the data's privacy concerns. We evaluate the efficiency of the approach via a thorough set of experiments. The results show that handling data privacy introduces only a negligible cost in the mashup building time."
4350,Transactions are a fundamental technology for building efficient and reliable web service based applications. Various models and protocols have been developed by academic and industrial research community in order to effectively manage web services transactions. We propose a novel abstract model for dynamically modeling distinct web services transaction protocols. Model-based testing techniques can be used on the abstract model in order to automatically generate test scenarios.
4351,"Web services are gaining momentum as a major vehicle to deliver business functionalities on the Web. More and more business organizations have begun to use Web services to facilitate user interactions and the collaboration among themselves. This essentially forms a large service space, which still keeps growing. Meanwhile, there may be functionality overlaps among different service providers. The concept of Quality of Web Service (QoWS) is emerging as a key feature in distinguishing between competing service providers. We present in this paper a systematic approach for efficient service selection by using QoWS as the major criterion. In particular, we adopt a relational approach that enables to store QoWS information in a relational DBMS and leverage standard relational operators for efficient service selection. We perform a preliminary set of experiments to evaluate the proposed service selection algorithms."
4352,"The ability to dynamically discover and invoke a Web service is a critical aspect of service oriented architectures. An important component of the discovery process is the matchmaking algorithm itself. In order to overcome the limitations of a syntax-based search, matchmaking algorithms based on semantic techniques have been proposed. Most of them are based on an algorithm originally proposed by M. Paolucci, et al. [19]. In this paper, we analyze this original algorithm and identify some correctness issues with it. We illustrate how these issues are an outcome of the greedy approach adopted by the algorithm. We propose a more exhaustive matchmaking algorithm, based on the concept of matching bipartite graphs, to overcome the problems faced with the original algorithm. We analyze the complexity of both the algorithms and present performance results based on our implementation of both these algorithms. We show that the complexity of our algorithm is equivalent to that of the original algorithm in spite of the improvements we have made to address the correctness issues."
4353,"Trust and reputation for web services emerges as an important research issue in web service selection. Current web service trust models either do not integrate different important sources of trust (subjective and objective for example), or do not focus on satisfying different user's requirements about different quality of service (QoS) attributes such as performance, availability etc. In this paper, we propose a Bayesian network trust and reputation model for web services that can overcome such limitations by considering several factors when assessing web services' trust: direct opinion from the truster, user rating (subjective view) and QoS monitoring information (objective view). Our comprehensive approach also addresses the problems of users' preferences and multiple QoS-based trust by specifying different conditions for the Bayesian network and targets at building a reasonable credibility model for the raters of web services."
4354,"Distributed software systems are the basis for innovative applications. The key for achieving survivable and maintainable distributed systems is agility because the non-deterministic nature of distribution would otherwise leave the system uncontrollable, especially in emerging mobile ad-hoc networks. A mobile ad-hoc network (MANET) is based on a self-organizing and rapidly deployed network of mobile services to collaborate without using any pre-existing fixed network infrastructure. Survivability is defined as the capability of a service to fulfil its mission in a timely manner, even in the presence of attacks, failures, or accidents. There are four key survivability properties: resistance, recognition, recovery and adaptation. Recovery, a hallmark of survivability, is the capability to maintain critical components and resource during attack, limit the extent of damage, and restore full services following attack. Exception handling is a way to deal with the recovery aspect of survivability. Resistance can be viewed as the process of limiting access to critical and vulnerable resources only to authorized users, programs, processes, or other systems. This paper bridges the analysis of secure business process and its recovery aspect in terms of exception handling in the context of access control requirements. We propose an integrated approach to engineer a survivable distributed system through dynamic regeneration of workflow specifications in the context of Business Process Execution Language for Web Services (BPEL) and eXtensible Access Control Markup Language (XACML)"
4355,"In the era of big data, data intensive applications have posed new challenges to the filed of service composition, i.e. composition efficiency and scalability. How to compose massive and evolving services in such dynamic scenarios is a vital problem demanding prompt solutions. As a consequence, we propose a new model for large-scale adaptive service composition in this paper. This model integrates the knowledge of reinforcement learning aiming at the problem of adaptability in a highly-dynamic environment and game theory used to coordinate agents' behavior for a common task. In particular, a multi-agent Q-learning algorithm for service composition based on this model is also proposed. The experimental results demonstrate the effectiveness and efficiency of our approach, and show a better performance compared with the single-agent Q-learning method."
